model_kind,horizon,metric_code,samples,mae,rmse,mape,smape,mase,rmsse,pinball_q10,pinball_q50,pinball_q90,pinball_avg,picp80,ace80,miw,winkler80
sarima,30d,mem_usage_percent,702,1.5495013631520462,1.9585717865033396,0.019822251112875878,0.01992634789898746,0.4365349935327493,0.34634984958793,0.3517898486052252,0.7747506815760231,0.43749659008518715,0.5213457067554784,0.5897435897435898,0.2102564102564103,3.1009608760292484,7.892864386904087
sarima,30d,net_bytes_recv,702,93.49560268474636,118.17730284809188,0.8005797059255014,0.3164054844737547,0.39675354908601856,0.2945857731927006,29.33384500466301,46.74780134237318,22.871821252401663,32.98448919981262,0.48005698005698005,0.31994301994302,152.4545781697075,522.0566625706465
sarima,30d,net_bytes_sent,702,89.4468359752714,112.45249634218811,1.0807390562979164,0.3470659992055984,0.40928067379131866,0.28581581733551414,26.73275998133133,44.7234179876357,21.161924313303544,30.872700760756857,0.5284900284900285,0.2715099715099716,155.04467080158523,478.9468429463482
sarima,30d,ping_latency_gateway,702,1.4229891454145471,1.750414536890528,0.16077475301414226,0.16071629133369741,0.6454600737156465,0.5328125693986955,0.32858465520197105,0.7114945727072736,0.3951838749831626,0.47842103429746907,0.5327635327635327,0.2672364672364673,2.624770984507058,7.237685301851371
sarima,30d,storcli_drive_temperature,702,0.6788894891209615,0.848728716690865,0.021981798941184023,0.022079549314315876,0.4850542290087232,0.3866434212530319,0.15197098163750442,0.33944474456048074,0.1937069548664342,0.22837422702147311,0.5683760683760684,0.2316239316239317,1.3344705364379243,3.4567793650394028
sarima,30d,system_temperature,702,0.7298719295419996,0.9163387291827139,0.014349464108963634,0.014414009169532515,0.3540758726544827,0.2558305740017856,0.15572971975317593,0.3649359647709998,0.2123357363293447,0.2443338069511735,0.5911680911680912,0.20883190883190883,1.4447882980452902,3.6806545608252246
sarima,7d,cpu_load_total,168,3.962456625431023,5.122492505920359,0.08900493717669737,0.08759543187267141,0.494732090320365,0.40154161234942365,1.0371524471284106,1.9812283127155115,0.9775596909221604,1.3319801502553608,0.6130952380952381,0.1869047619047619,8.191033243111951,20.147121380505705
sarima,7d,mem_usage_percent,168,1.553694187278838,1.93762338917795,0.020201775501530045,0.020277551199710257,0.4377162215694579,0.34264537762894703,0.36130848261572096,0.776847093639419,0.4128891778567913,0.5170149180373104,0.5535714285714286,0.24642857142857144,3.0952245082565732,7.741976604725119
sarima,7d,net_bytes_recv,168,90.84987317846166,112.82134791423391,0.6582729102577731,0.32242122218936575,0.3855262555941582,0.28123474818746813,25.625217602909412,45.42493658923083,24.21550687669515,31.755220356278468,0.48214285714285715,0.3178571428571429,152.3624932853568,498.40724479604546
sarima,7d,net_bytes_sent,168,82.46722962579837,105.72639324481183,0.589904318592473,0.28255324601533066,0.3773441837146856,0.2687203617716848,21.798759168065914,41.233614812899184,21.954791847938175,28.32905527630109,0.5654761904761905,0.23452380952380958,154.9550454356347,437.5355101600408
sarima,7d,ping_latency_gateway,168,1.4809895333174308,1.7878989180824203,0.16513509547473357,0.16670191231624373,0.6717687316361712,0.5442225234605781,0.31414452325795444,0.7404947666587154,0.44233034050343634,0.49898987680670204,0.5059523809523809,0.2940476190476191,2.6234540792700334,7.564748637613917
sarima,7d,storcli_drive_temperature,168,0.7096317863773095,0.8773740586913668,0.022893979073311272,0.022972063201984336,0.5070190429181901,0.39969297739061604,0.16758803999448244,0.35481589318865475,0.20678224774943096,0.24306206031085606,0.5178571428571429,0.28214285714285714,1.3330916021162729,3.7437028774391403
sarima,7d,system_temperature,168,0.7697026956716118,0.9475596650404187,0.015263517231539615,0.01527275860416681,0.3733985958679765,0.2645470777214019,0.17762869875024082,0.3848513478358059,0.20539142350158093,0.2559571566958759,0.5773809523809523,0.22261904761904772,1.4432248065454698,3.8302012225182147
